type,1,2,3,4,5,6,7,8,9,10
attack,1.2675026e-31,5.4078067e-37,1.0,1.0,1.6281568e-32,1.0,0.0,1.0,1.0,0.0
attack,1.0,0.0,0.9999954,5.8846274e-36,1.0,0.0,1.0,0.0,0.0,0.9999851
attack,1.0,0.0,1.0,5.8057074e-17,1.0,0.0,1.0,0.0,0.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,3.991662e-17,9.183379e-31,8.244196e-28,0.0,8.658917e-20,5.165564e-21,7.911555e-24
attack,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
attack,1.0,1.0,2.4598778e-31,1.0,1.0,0.0,0.0,0.0,0.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23741e-29,1.8468664e-24
normal,1.3479896e-23,0.0,3.0115447e-34,1.1551162e-27,4.5907925e-28,1.0178285e-19,0.0,2.2318278e-25,0.0,2.1349906e-35
normal,2.4919387e-19,2.166093e-25,1.417145e-15,7.721496e-19,0.0,6.4516433e-21,0.0,1.0042795e-06,0.0,0.0
attack,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
normal,0.0,0.0,7.039086e-35,0.0,0.0,0.0,0.0,0.0,0.0,1.1566144e-36
attack,3.4071897e-29,6.2639066e-31,0.0,0.9999995,0.17662972,0.87032026,0.46793544,0.0,0.0,0.84621596
normal,0.0,0.0,0.0,0.0,2.2807256e-37,0.0,0.0,1.0332877e-37,2.3732447e-37,9.1634915e-26
normal,0.0,0.0,0.0,2.7820774e-36,6.777986e-17,0.0,2.3184271e-30,0.0,0.0,0.0
normal,0.0,9.544075e-11,0.0,1.7041203e-18,2.9739182e-18,0.0,1.4936006e-34,0.0,0.0,1.613477e-34
attack,2.1452652e-31,1.0,2.5850455e-34,1.0,0.0,1.0,1.0,0.0,1.0,1.7120317e-24
normal,2.1358145e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,1.2784968e-31,0.0,0.0,0.0,5.2701003e-28,0.0
attack,1.3794809e-14,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.5896463e-18
attack,0.0,0.8175688,2.2192695e-34,0.0,0.16200423,0.0,1.0,6.748648e-33,1.0,0.9999989
attack,0.0,1.0,0.0,0.99999875,1.0,0.0,1.0,1.0,0.0,0.0
attack,1.556688e-07,0.00033599138,1.0,7.577832e-14,1.0,0.99999917,1.0,1.0,3.8999693e-13,1.0
attack,1.0,1.0,0.0,0.0,1.0,1.0,0.9999875,6.20839e-29,0.0,0.0
normal,1.1050435e-10,5.038929e-18,1.3421944e-26,8.442087e-05,0.0,0.9852679,2.1252689e-23,0.33738172,0.99896514,4.7711325e-08
normal,0.0,3.036067e-27,3.793475e-30,9.224521e-25,0.0,5.10221e-21,0.0,0.0,6.3247563e-29,0.0
normal,7.199763e-31,0.0,0.0,4.7215757e-31,1.3524345e-38,2.1114512e-30,0.0,0.0,0.0,0.0
attack,1.244805e-30,1.0,4.0113113e-15,0.0,0.0,0.0,1.0,1.0,1.0,1.0
normal,8.7143747e-38,1.4485326e-32,6.467823e-09,4.6977993e-34,1.0293658e-36,1.7706183e-08,0.0,0.0,0.0,6.4559846e-26
attack,1.2195795e-36,3.275436e-15,1.0435719e-28,0.0,1.8213859e-38,3.0755775e-31,0.0,3.3724542e-23,6.8919195e-05,1.2876623e-34
normal,5.516504e-38,0.0,1.0457469e-37,9.6183e-31,3.709887e-10,0.0,5.22559e-31,0.0,0.0,2.656258e-09
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5448768e-30
normal,0.0,0.0,0.0,8.0088794e-23,0.0,0.0,2.3874163e-24,0.0,0.0,0.0
normal,0.0,4.7892263e-21,8.532859e-38,3.167016e-38,2.2557026e-37,8.763589e-36,0.0,1.6153665e-28,1.1746716e-21,6.342213e-25
attack,1.840806e-21,0.00010900645,0.99999774,0.0016722679,1.0,1.0,1.0,0.9993719,6.303478e-32,1.4359239e-23
normal,4.5882946e-33,5.5338178e-12,0.0,0.0,8.365008e-31,0.0,1.568588e-12,0.0,0.0,0.0
attack,0.999998,0.89757496,7.7265286e-28,1.0,0.0,0.0,0.0,7.438539e-25,1.0,0.9999989
normal,0.00012457371,2.0997904e-28,5.8269066e-21,4.2329056e-33,1.1685645e-13,1.1301623e-13,3.5149647e-17,2.9054082e-23,1.5911972e-27,0.9995724
normal,4.660441e-19,2.0066697e-29,3.9818727e-22,1.8879545e-23,0.0,3.0633648e-16,0.9976615,0.96525955,8.2354144e-16,2.3410222e-19
normal,0.0,8.6001194e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,7.022091e-25,1.0,1.0,1.0,1.0,1.8519901e-22,0.0,0.0,0.0
attack,1.0,3.5547613e-37,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,6.656297e-26,0.0,0.0,0.0
normal,1.0342904e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,1.2485251e-28,0.0,0.0,0.0,1.3591342e-35,0.0,0.0,0.0,2.1385674e-29
normal,1.0514213e-25,0.0,1.0742418e-34,0.0,0.0,0.0,3.7853376e-22,0.0,0.0,1.1476197e-33
attack,0.0,1.2273185e-27,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
attack,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.604948e-35
normal,7.3184788e-37,4.1356644e-21,0.0,0.0,1.4301331e-33,7.3846226e-25,1.772995e-37,1.0986371e-15,0.0,1.05849815e-10
normal,0.0,1.4906046e-29,9.916236e-24,1.6700746e-20,1.8748582e-10,3.049585e-30,1.3074399e-36,5.5934284e-29,1.3958825e-37,6.1645716e-27
attack,0.9983781,0.99960047,0.90510833,0.99979866,0.0,0.0,2.757535e-27,1.9635497e-06,3.8892886e-16,7.926852e-06
attack,1.0,0.9999997,3.0132393e-38,1.0,0.0,0.9999846,0.0,0.0,0.032751292,0.0
attack,1.0,0.0,0.0,1.0,0.0,2.037595e-28,1.0,0.0,1.0,1.0
attack,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.4748374e-38,0.0,0.0
normal,0.0,0.0,0.0,0.0,4.6932106e-28,5.8566716e-31,0.0,0.0,0.0,0.0
attack,2.5483437e-38,1.0,1.0,1.0,4.4469616e-24,0.0,1.0,1.0,0.0,0.0
normal,1.3490643e-31,2.2366295e-37,1.3340778e-19,1.5429956e-33,3.2431372e-36,1.3490705e-22,1.9139159e-29,5.81029e-07,0.0,1.0018946e-21
normal,5.371385e-26,8.833625e-16,5.44551e-27,0.038012236,0.9997932,0.010299355,5.247413e-20,1.9811484e-32,1.4949918e-11,1.5247965e-35
normal,1.6859684e-35,0.0,0.0,7.673418e-29,0.0,0.0,0.0,0.0,0.0,1.9907048e-36
attack,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,8.210111e-36,1.6063953e-35,0.0,0.0,0.0
normal,6.281232e-38,0.0,0.0,2.462623e-28,0.0,9.51802e-27,7.9385495e-32,0.0,3.1501986e-36,1.2952363e-31
normal,0.0,0.0,3.5036786e-25,0.0,0.0,0.0,0.0,0.0,2.6269617e-30,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.9998133,0.0,1.0,5.3573604e-21,0.99935424,0.9999994,5.608141e-32,0.0,0.999979,4.3547113e-26
attack,0.0,0.38749278,0.9999994,0.0,0.00024488568,0.0,4.9103312e-33,0.9999998,0.0,5.036512e-07
attack,1.0,0.0,7.1899656e-12,0.9999997,0.99999017,0.5072125,1.611289e-32,0.99999315,5.812515e-38,5.054482e-34
attack,1.0,1.0,0.0,1.0,1.4620158e-11,7.8052006e-23,1.0,6.378708e-24,1.3931206e-16,1.0
attack,0.0,2.9349417e-36,2.3713883e-06,0.0,0.9648217,0.99902886,0.99801326,0.0,1.0,0.0
attack,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
attack,1.0,1.0,7.704427e-35,1.0,1.0,0.0,0.0,0.0,6.6448396e-38,1.0
attack,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.6629504e-08
attack,0.9999968,0.0,0.84171915,0.91691846,2.4761489e-14,0.7732714,0.0,8.935412e-36,0.0,3.7159572e-32
normal,4.249357e-34,0.0,0.0,1.0231568e-36,0.0,0.0,0.0,0.0,4.6302533e-38,0.0
attack,1.005661e-09,2.2035918e-15,0.77138877,0.7104834,0.99448484,5.673333e-34,0.0,0.0,0.9972093,0.0
attack,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9999934,0.0,0.0
attack,1.4280655e-20,1.0,1.0,2.664808e-32,1.0,1.0,1.0,0.0,4.3381298e-34,0.0
normal,4.38445e-25,1.6933675e-28,5.159186e-35,1.198044e-31,5.2974974e-26,9.913912e-35,1.1397381e-37,4.4720923e-37,0.0,2.5373773e-27
normal,1.0699256e-37,0.0,6.6993353e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.99258745,0.999998,0.21747613,7.192072e-06,0.0,0.9941397,0.0,1.113744e-37,0.0,0.0
attack,1.0,1.9191018e-19,1.0,4.6310847e-30,1.0,0.0,0.0,1.0,1.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
attack,1.0,1.0,1.1808236e-26,2.8780437e-28,1.0,0.0,1.3491573e-38,1.0,1.0,0.0
normal,2.4088499e-17,1.5492723e-24,1.922069e-34,6.396261e-10,7.486626e-16,1.4101977e-17,2.3463001e-24,1.7447462e-32,2.5834328e-16,6.644561e-08
normal,7.1191106e-32,0.0,0.0,0.0,0.0,3.0800194e-36,0.0,2.2797607e-29,0.0,1.7089407e-37
attack,1.372481e-37,0.0,1.0911145e-31,0.0,2.4511072e-11,3.129024e-21,0.9998636,0.99998546,0.0,1.0
attack,2.2297485e-35,8.074314e-15,1.0,6.960544e-12,0.0017595887,0.0,1.0,4.4512442e-29,1.0,1.0
normal,0.0,0.0,0.0,0.0,7.6227374e-30,0.0,0.0,0.0,6.929615e-34,6.87481e-30
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,1.1253123e-16,5.972379e-08,1.4047446e-22,1.2710082e-31,0.0,6.932379e-30,2.0053642e-26,0.0,1.9580264e-28
normal,0.0,0.0,0.0,0.0,0.0,0.0,9.300465e-30,0.0,2.254457e-28,0.0
normal,0.0,1.9492649e-14,0.0,0.0,0.0,6.002607e-31,0.0,0.0,3.448702e-32,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.99965143,1.0,5.404254e-09,1.2226692e-19,5.0936687e-30,1.0,2.837575e-11,0.80955434,1.0083661e-30,1.3272227e-06
attack,0.0,1.0,0.0,1.7474038e-17,1.0,1.0,0.0,0.0,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,7.5791132e-34,1.5720674e-32,0.0,0.0
attack,3.0783545e-34,0.0,1.0,3.3003666e-17,0.0,1.0,0.99999505,0.9999998,3.810062e-32,1.0
attack,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
attack,0.016308665,0.0,0.9999999,0.7769348,0.9945853,0.0,0.0,0.0,0.9941956,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,8.933601e-37,0.0,0.0,0.0,0.0,1.2645335e-37,2.173595e-30,0.0
normal,2.3983714e-38,7.5248787e-16,5.626831e-23,1.4789482e-29,0.9999987,1.1924977e-19,2.7505406e-14,3.8320134e-32,5.9597835e-15,5.1097167e-18
attack,1.0,1.0,1.0,3.475455e-06,1.2076457e-08,9.337863e-30,1.2871137e-32,0.0,0.99999976,1.0
normal,9.980074e-30,4.127831e-36,0.0,4.4423134e-25,0.0,0.0,0.0,0.0,1.8074557e-35,1.1606576e-30
attack,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.5465938e-21,0.0,0.0
normal,1.2941185e-26,0.0,7.061931e-32,9.678799e-33,1.0822234e-30,4.286852e-27,0.0,4.1301652e-27,0.0,0.0
attack,1.1603891e-20,6.42214e-25,9.960537e-07,0.0,4.4172355e-18,0.0,7.840396e-35,0.0,2.1058601e-38,1.3665473e-28
normal,2.0998867e-28,3.020862e-28,3.7842556e-14,2.3161224e-28,0.0,0.0,4.407704e-35,7.801093e-23,3.227561e-14,4.763241e-30
attack,0.99980336,0.0,0.99998367,0.0,0.0,0.99910927,2.8555262e-21,0.9999874,2.9404635e-08,0.0
attack,0.012013346,0.999664,2.2267784e-38,0.0,8.004484e-30,1.0,4.723298e-19,0.0,0.99999005,0.9999987
normal,1.4262881e-31,3.170374e-17,1.7686559e-17,2.0264749e-17,1.1027618e-20,2.2338135e-07,2.8600874e-18,4.538767e-11,4.0694992e-35,0.0
attack,8.613607e-30,1.0,6.284213e-20,1.0,1.0,1.6056788e-27,3.440976e-24,1.0,0.0,1.0
attack,0.99998367,0.0,0.0,0.0,0.9904525,1.0,0.99999976,0.0,0.0,1.0
attack,0.93414277,0.9998777,1.0,1.0,0.0,7.936189e-24,0.0,0.0,1.0,0.0
attack,1.0,0.0,1.0,2.8604243e-34,1.0,0.0,1.5390738e-34,0.0,1.0,1.0
normal,1.9425677e-27,2.4309322e-12,6.82935e-24,6.167835e-29,1.05653905e-26,0.0,2.6100088e-24,9.136078e-29,1.8949841e-21,1.3075739e-22
normal,1.067122e-28,0.99998534,5.3134955e-30,0.9999997,0.0,2.3152607e-32,0.0,6.5669874e-19,5.307116e-22,1.4705805e-32
attack,1.0,1.0,0.0,6.943676e-31,1.0,1.0,5.9022846e-33,0.0,1.0,0.0
normal,4.1346244e-28,0.0,0.0,8.044151e-12,2.6129844e-34,3.1195831e-22,4.677342e-12,1.3579257e-29,0.0,0.0
normal,0.012942642,4.830951e-10,2.577442e-28,0.0,6.238694e-18,0.9995587,0.0,0.0,0.0,1.1926198e-09
attack,1.0,3.9061416e-35,9.740371e-38,2.0372467e-34,1.0,1.0,0.0,1.0,0.0,0.9999989
attack,1.0,0.0,0.0,1.0,1.8996951e-22,0.0,1.0,0.0,1.0,1.0
attack,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.99999726,0.0
attack,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
attack,1.0,2.896524e-29,1.0,4.4019776e-26,0.99998933,2.941289e-26,1.0,1.6444308e-38,4.185502e-20,1.0
attack,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.1394698e-35,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,3.4378787e-32,8.195661e-27,1.0240468e-29,4.121373e-13,5.0463685e-20,1.2848038e-31,2.0115466e-34,2.9813165e-23,2.9203659e-37,8.496994e-24
attack,0.9830986,0.0,0.641866,0.0,1.0,0.0,2.2193254e-37,1.7062755e-38,1.0,1.0
normal,2.4062788e-24,3.260653e-21,4.6941142e-32,1.6914643e-34,2.9991789e-31,1.915152e-27,2.0650462e-27,5.1770086e-35,0.0,7.4296434e-30
normal,1.1854438e-36,0.0,1.503115e-22,0.0,0.0,7.231654e-34,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,1.1782232e-18,0.0,0.0,0.0,0.0
attack,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.3987184e-16,0.0,1.0
attack,1.0,1.0,0.9999995,1.3929258e-21,1.0,0.0,1.0,0.0,0.0,0.0
attack,1.0,1.0,1.0,0.0,0.0,0.99999964,0.0,0.0,0.0,1.0
attack,0.0,2.591783e-07,3.7176914e-11,0.016189516,1.3882358e-22,2.1386726e-11,1.636873e-20,0.0,3.4190545e-27,3.5155873e-10
attack,3.9275917e-23,0.19187912,1.0,1.3676355e-23,1.0,1.0,7.132666e-27,0.0,0.0,1.0
attack,1.0,8.837155e-33,1.0,1.0,1.5892635e-14,1.0,1.0,3.272193e-20,7.672507e-30,1.1449587e-37
normal,0.0,2.964658e-37,8.397017e-37,2.976546e-29,1.2480956e-22,0.0,1.11010336e-13,0.0,0.0,7.2633707e-25
attack,4.0310777e-05,0.0,0.0,2.6545674e-27,0.0,2.0501648e-19,1.6914626e-36,0.0,0.0,5.2041124e-36
attack,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
attack,0.0,0.0,0.0,2.1857016e-37,1.0,1.0,1.0,3.403412e-07,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,5.778128e-34,0.0,1.4203507e-20,0.9999995,2.0117134e-36,1.0,1.0,0.0,1.0,1.0
normal,6.986272e-22,0.0,0.0,0.0,0.99998677,0.0,0.0,0.0,0.0,1.6188164e-26
normal,1.5338855e-28,5.4775192e-24,0.0,1.8185274e-36,0.0,8.6994375e-21,0.0,0.0,0.0,0.0
attack,7.954084e-21,0.0,0.81113315,2.116627e-24,0.022162557,0.99996924,0.0,5.3228635e-13,5.8466263e-31,1.1068316e-30
attack,0.0,1.0,1.0,2.2383291e-36,1.0,9.0934525e-36,0.0,2.1146937e-28,1.0,1.0
normal,1.1076792e-25,4.0046697e-33,8.056895e-31,3.2999335e-35,5.1452037e-12,0.0,0.0,0.0,1.0797187e-33,2.81373e-31
normal,0.0,0.0,0.0,2.798033e-35,0.0,1.5143283e-12,0.0,0.0,0.0,0.0
attack,1.0,1.0,0.99992526,2.2859559e-26,1.0,0.0,3.37877e-27,0.9999995,0.0,0.0
normal,1.6483784e-19,8.326314e-34,0.0,1.0260165e-31,6.571592e-36,1.8297864e-36,1.6053853e-34,3.637648e-35,5.606706e-25,0.0
normal,1.3597809e-11,0.0,0.0,0.0,0.0,4.5241855e-30,2.2097407e-34,6.9313085e-26,2.663861e-26,0.0
attack,1.0,1.0,1.0,1.0030975e-17,7.454342e-30,1.0,1.0,2.685741e-12,4.8951075e-33,2.367215e-36
normal,0.0,7.959073e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.99998784,0.0,1.0,0.0,0.9998665,1.0,0.0,0.0,1.0,0.0
normal,2.3350074e-37,6.0088906e-29,2.5702881e-10,9.786626e-31,1.4906456e-35,2.3495763e-18,8.725236e-34,0.0,2.6415386e-33,0.0
normal,0.0,1.9552225e-33,0.0,2.1006039e-24,0.0,0.0,0.0,2.083178e-37,0.0,4.8434734e-24
normal,0.0,0.0,0.0,0.0,1.3345424e-32,0.0,2.1099718e-28,0.0,1.03855e-32,0.0
attack,1.147392e-05,0.9998287,0.9999176,0.9970832,0.0,0.0,1.2587277e-32,0.0,2.911368e-29,1.0
attack,1.0,3.166265e-13,1.0,1.0,1.0,1.0,7.277327e-16,1.0,1.0,2.722297e-38
attack,1.0,1.5278549e-05,1.0,1.0,1.0,1.0,0.0,0.0,5.056921e-08,2.6904051e-13
normal,0.0,0.0,0.0,3.330313e-33,6.9271746e-29,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,1.3600145e-22,0.0,0.0,4.07286e-17,0.0,0.0,2.5067498e-38,1.42916665e-27
normal,1.2912305e-31,2.011424e-34,4.323502e-37,0.0,0.0,0.0,5.2695147e-29,0.0,0.0,0.0
normal,1.384118e-20,0.0,4.660159e-18,0.0,0.0,0.0,0.0,0.0,0.8821763,2.97196e-38
attack,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0264596e-37
normal,0.0,1.6903973e-37,0.0,1.5835569e-25,0.0,0.0,7.209411e-23,0.0,2.5573334e-37,0.0
normal,3.850932e-17,2.1619099e-23,3.4088686e-28,1.4281345e-15,1.2756643e-08,9.907437e-22,7.0633247e-34,1.6842358e-24,1.0602832e-31,8.6614127e-16
attack,1.0,5.8612427e-27,1.0,1.0,1.0,0.0,1.0,1.1987169e-37,0.0,2.1448333e-37
attack,7.436309e-22,6.3552844e-12,2.9300487e-24,3.813002e-23,4.478458e-38,1.4055196e-25,0.0,3.9495745e-07,1.1310131e-11,0.0
normal,4.0963775e-37,0.0,1.7066306e-34,4.9200764e-35,0.0,2.9944072e-34,6.792412e-22,5.309623e-31,1.3124423e-28,2.000463e-22
normal,9.092113e-33,7.050464e-32,1.495334e-26,3.2830283e-23,0.0,2.995552e-25,0.0,0.0,1.71385e-37,0.0
normal,0.0,0.0,0.0,0.0,1.7123958e-26,0.0,0.0,0.0,0.0,3.2235923e-33
normal,0.0,0.0,0.0,0.0,6.659405e-38,0.0,4.8265383e-33,0.0,0.0,0.0
attack,2.699643e-20,1.0,0.9999992,1.8146336e-07,8.9544094e-23,1.0,1.0,6.5861526e-12,0.0,1.0
attack,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
attack,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4644547e-34
attack,0.0,1.3296466e-13,0.0,3.8137623e-21,0.0,3.0115016e-17,0.0,2.3826963e-15,1.9087397e-06,0.0
attack,3.353242e-28,1.0,1.0,1.0,1.0,1.3966751e-31,1.0,5.851305e-11,1.2518964e-29,2.3562441e-19
normal,0.0,5.1224804e-33,1.3394839e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.9999995,0.0,0.99998856,0.0,0.999946,0.0,0.0,0.9999994,1.2494908e-38,0.99999946
attack,0.9999998,0.0,2.2699484e-27,1.6630891e-07,1.2228244e-32,1.9290707e-10,0.0,0.9956118,4.0201276e-11,4.5205705e-19
attack,1.0,0.00016891956,0.0,1.0,0.0,0.0,0.0,0.0,9.4022675e-05,0.9998628
normal,2.005581e-31,1.4335315e-24,1.901613e-33,0.0,0.0,0.0,1.6891382e-17,3.65173e-36,6.555267e-36,8.421323e-13
normal,5.346276e-28,4.8282225e-37,3.387968e-37,9.868578e-31,0.0,0.0,0.0,1.7867499e-23,1.4979912e-23,0.0
attack,2.8704902e-20,8.877457e-27,1.0,1.0,1.0,1.0,1.0,0.0,6.611227e-26,3.1870006e-23
attack,1.0,1.0,1.0,3.739558e-27,1.0,0.0,4.7973216e-23,1.0,0.0,1.2363884e-11
attack,7.902793e-35,2.7476403e-07,1.0,1.0,1.0,1.0,7.9300884e-21,0.0,0.010602564,1.0
attack,0.0,0.0,0.0,0.9999801,0.9998826,3.8516943e-14,0.092654616,0.0,1.2173658e-08,1.8573539e-21
attack,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
normal,0.0,7.8933746e-32,0.0,0.0,0.0,0.0,0.0,9.93351e-37,3.8083828e-10,1.2200555e-19
normal,0.6738637,9.41001e-18,5.0268325e-26,5.876359e-18,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.965194e-31,0.0
normal,0.0,0.0,6.1830013e-38,0.0,0.0,0.0,0.0,1.5020446e-20,1.7369654e-37,0.0
attack,1.0,0.0,1.0,0.00012800097,1.0,0.0,0.0,1.0,0.0,1.0
normal,9.781493e-20,0.0,7.747521e-26,1.1383596e-24,0.0,2.1480237e-32,0.0,0.0,1.4483654e-34,2.5089578e-32
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6704726e-38
normal,3.5267037e-13,4.103643e-33,1.3702921e-14,0.0,1.0005202e-35,3.8638496e-33,3.1294538e-36,3.35912e-27,0.0,0.0
attack,1.8383818e-17,6.388663e-18,4.2025268e-19,4.518079e-08,1.0,1.0,1.0,1.4165824e-38,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,2.0880821e-19,0.0,0.0,0.0,0.0,1.5002203e-17,2.9299073e-29,7.679148e-24
attack,0.0,1.0,0.9996848,0.0,1.0,0.0,1.0,0.0,0.0,1.0
attack,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
normal,9.910768e-36,2.3061353e-19,0.0,4.0339287e-08,1.0656253e-20,0.0,2.2366004e-25,1.15661145e-26,6.1225376e-07,1.8578599e-18
attack,0.9999812,2.1637151e-32,0.71057814,0.9999769,0.9998653,3.1306207e-38,7.376634e-38,5.289298e-34,0.9999762,1.452463e-37
attack,0.99999976,0.0,1.4429561e-18,0.9999977,1.0,0.0,1.0,0.0,0.0,0.9999959
attack,1.9017896e-38,1.0,1.0,1.0,1.1814659e-37,1.0,1.4892645e-20,1.0,0.0,2.4087445e-28
normal,3.0409862e-24,3.7095885e-22,8.269868e-28,2.145069e-31,2.8163626e-30,7.223383e-34,6.7970756e-15,7.498921e-15,0.0,9.543464e-28
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2682463e-33,0.0,6.791165e-38
normal,0.00263381,1.0946083e-23,1.8867698e-12,1.4244868e-18,2.6265396e-16,0.99836385,0.9999349,0.8161136,9.683575e-12,4.2977613e-10
attack,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,6.0877126e-34,0.0,0.0,0.0,3.85745e-22
attack,0.0,1.0,1.0,2.1248734e-29,1.0,4.4049283e-36,2.1948562e-32,1.1913992e-16,1.0,1.0
normal,1.3247163e-19,6.063095e-28,2.2036534e-35,0.0,8.834508e-37,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
normal,0.0001732409,1.1764071e-36,1.170608e-13,5.4208007e-36,5.0944126e-28,0.0,4.6874803e-15,4.794747e-06,1.2193457e-38,0.0
normal,0.0,0.0,6.3013574e-26,0.0,5.0803644e-27,2.5879543e-13,1.396635e-20,1.5866392e-27,0.0,4.05129e-17
normal,0.0,1.1898735e-38,0.0,0.0,0.0,0.0,0.0,0.0,1.6987544e-31,0.0
normal,0.0,0.0,5.3366776e-36,2.16377e-12,0.0,3.6022422e-35,0.0,5.248794e-35,6.810614e-33,3.7391396e-37
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,5.6077927e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,4.154206e-31,0.0,0.0,3.6808877e-30,0.0,1.1010633e-28,0.0,2.9086128e-23,8.91981e-22,0.0
attack,0.00029620528,1.0,1.5435874e-29,1.0,2.1958348e-33,0.9999037,2.1610535e-22,0.0,1.0,1.0
attack,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
normal,9.803218e-38,0.0,3.633321e-35,0.0,0.0,0.0,0.0,0.0,4.248421e-32,0.0
attack,1.0,0.7022932,1.5827408e-26,1.0,0.0,1.6956859e-38,1.265671e-32,8.429632e-28,0.99952924,0.069992065
attack,1.4169918e-25,1.0053071e-26,0.0,1.1217079e-16,2.6694306e-22,0.0,2.91065e-19,0.0,2.2530892e-10,1.0868581e-28
attack,1.0,1.0,1.5394293e-30,4.458411e-31,3.5675844e-30,1.0,0.0,1.0,0.0,1.0
